Tourist Attraction,Name,Rating,Date and criteria,Title,Review
Spa_by_JW,Svilen S,,,,"Dear Jamafarjad,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Dorji and our facilities. We are glad that you have thoroughly enjoyed your experience.

Thank you for using our Spa BY JW !

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
Spa_by_JW,Vinaya J,,,,"Dear Jamafarjad,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Dorji and our facilities. We are glad that you have thoroughly enjoyed your experience.

Thank you for using our Spa BY JW !

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
Spa_by_JW,Rob,,,,"Me and partner had a mesmerizing spa experience at the Marriott, the therapy was extremely relaxing and soothing just the right treatment to make us feel even more rejuvenated. Special thanks to Rinso & Thinley, my therapist who were amazing at their job. Spa manager Vinaya, was humble and recommended us the best therapy. This was my second experience with Marriott spa and I'll always look forward to be  back."
Spa_by_JW,Vinaya J,,,,"Dear Accrosstheuniverse28,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Rinso and  Thinley. We are glad that you have thoroughly enjoyed your experience with us.

Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
Spa_by_JW,Angie G,,,,"Dear Accrosstheuniverse28,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Rinso and  Thinley. We are glad that you have thoroughly enjoyed your experience with us.

Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
Spa_by_JW,Vinaya J,,,,"I had such an amazing experience by booking aching feet massage with therapist Thinley . She was very professional, friendly and experienced lady. Really good hands , she knew how to apply pressure on my feet as well as pressing all points. Feeling very energised after this 30 mins feet massage . Highly recommended for any guests visiting the hotel and the SPA is wonderful and relaxing experience. I will definitely be back again . Svilen / London U.K."
Spa_by_JW,Zain Z,,,,"Dear Svilens2022,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Thinley. We are glad that you have thoroughly enjoyed your foot massage and shall share your feedback with your therapist Thinley

Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
Spa_by_JW,Vinaya J,,,,"Dear Svilens2022,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Thinley. We are glad that you have thoroughly enjoyed your foot massage and shall share your feedback with your therapist Thinley

Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
Spa_by_JW,Raj,,,,Had a full body massage by Rinso. It was amazing I feel like I am floating on a cloud afterwards. Binita made me feel so welcome and relaxed on reception I would recommend this to anyone it’s a must!
Spa_by_JW,Vinaya J,,,,"Dear  Little r,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Rinso and Binita. We are glad that you have thoroughly enjoyed your experience. 

Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
,,,,,"Dear  Little r,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Rinso and Binita. We are glad that you have thoroughly enjoyed your experience. 

Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
,,,,,"I have recently experienced a wonderful classic manicure and pedicure by Wasim at The JW Marriott Spa Mumbai Sahar. Very professional and professional finish. Thank you 🙏! I also took advantage of the Re-Energize massage with Apem who was amazing with a full head to toe body massage. Thank you 🙏!I can also recommend the Balinese massage I have tried with Chon!  Can highly recommend using this spa on your next trip and will definitely be back again!   All staff were polite, attentive and welcoming. Thank you all 😀"
,,,,,"Dear Angie G,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Wasim, Apem and Chon. We are glad that you have thoroughly enjoyed your experience. 
Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
,,,,,"Dear Angie G,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Wasim, Apem and Chon. We are glad that you have thoroughly enjoyed your experience. 
Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
,,,,,I just wanted to take this opportunity to express my sincere thanks to Binita and Wasim!!!! They were absolutely amazing. I came in feeling exhausted by the burdens of a fast paced life in the west and have left feeling like a Maharaja❤️
,,,,,"Dear 83zainz,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Binita and Wasim. We are glad that you thoroughly enjoyed your experience.

Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa
"
,,,,,"Dear 83zainz,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Binita and Wasim. We are glad that you thoroughly enjoyed your experience.

Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa
"
,,,,,Wonderful spa experience. Thanks to Binita for pleasant reception and recommending treatment options. Recommended therapist Apem for a fabulous massage.
,,,,,"Dear smilingbuddha123,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Binita and Apem. We are glad that you thoroughly enjoyed your experience.

Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa
"
,,,,,"Dear smilingbuddha123,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Binita and Apem. We are glad that you thoroughly enjoyed your experience.

Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa
"
